0.005000 0.231589 0.241318
0.015000 0.231622 0.241352
0.025000 0.231689 0.241421
0.035000 0.231788 0.241523
0.045000 0.231919 0.241659
0.055000 0.232083 0.241827
0.065000 0.232277 0.242028
0.075000 0.232502 0.242260
0.085000 0.232757 0.242523
0.095000 0.233040 0.242816
0.105000 0.233351 0.243136
0.115000 0.233688 0.243484
0.125000 0.234050 0.243858
0.135000 0.234435 0.244256
0.145000 0.234842 0.244676
0.155000 0.235270 0.245118
0.165000 0.235716 0.245578
0.175000 0.236180 0.246056
0.185000 0.236658 0.246550
0.195000 0.237150 0.247058
0.205000 0.237652 0.247577
0.215000 0.238164 0.248105
0.225000 0.238684 0.248641
0.235000 0.239208 0.249182
0.245000 0.239736 0.249727
0.255000 0.240264 0.250273
0.265000 0.240792 0.250817
0.275000 0.241316 0.251359
0.285000 0.241836 0.251895
0.295000 0.242348 0.252423
0.305000 0.242850 0.252942
0.315000 0.243342 0.253450
0.325000 0.243820 0.253944
0.335000 0.244284 0.254422
0.345000 0.244730 0.254882
0.355000 0.245158 0.255324
0.365000 0.245565 0.255744
0.375000 0.245950 0.256142
0.385000 0.246312 0.256516
0.395000 0.246649 0.256864
0.405000 0.246960 0.257184
0.415000 0.247243 0.257477
0.425000 0.247498 0.257740
0.435000 0.247723 0.257972
0.445000 0.247917 0.258173
0.455000 0.248081 0.258342
0.465000 0.248212 0.258477
0.475000 0.248311 0.258579
0.485000 0.248378 0.258648
0.495000 0.248411 0.258682
0.505000 0.248411 0.258682
0.515000 0.248378 0.258648
0.525000 0.248311 0.258579
0.535000 0.248212 0.258477
0.545000 0.248081 0.258342
0.555000 0.247917 0.258173
0.565000 0.247723 0.257972
0.575000 0.247498 0.257740
0.585000 0.247243 0.257477
0.595000 0.246960 0.257184
0.605000 0.246649 0.256864
0.615000 0.246312 0.256516
0.625000 0.245950 0.256142
0.635000 0.245565 0.255744
0.645000 0.245158 0.255324
0.655000 0.244730 0.254882
0.665000 0.244284 0.254422
0.675000 0.243820 0.253944
0.685000 0.243342 0.253450
0.695000 0.242850 0.252942
0.705000 0.242348 0.252423
0.715000 0.241836 0.251895
0.725000 0.241316 0.251359
0.735000 0.240792 0.250817
0.745000 0.240264 0.250273
0.755000 0.239736 0.249727
0.765000 0.239208 0.249182
0.775000 0.238684 0.248641
0.785000 0.238164 0.248105
0.795000 0.237652 0.247577
0.805000 0.237150 0.247058
0.815000 0.236658 0.246550
0.825000 0.236180 0.246056
0.835000 0.235716 0.245578
0.845000 0.235270 0.245118
0.855000 0.234842 0.244676
0.865000 0.234435 0.244256
0.875000 0.234050 0.243858
0.885000 0.233688 0.243484
0.895000 0.233351 0.243136
0.905000 0.233040 0.242816
0.915000 0.232757 0.242523
0.925000 0.232502 0.242260
0.935000 0.232277 0.242028
0.945000 0.232083 0.241827
0.955000 0.231919 0.241659
0.965000 0.231788 0.241523
0.975000 0.231689 0.241421
0.985000 0.231622 0.241352
0.995000 0.231589 0.241318
